"game_title_name","game_title_game_age","game_title_kid_review_name","game_title_parent_review_name"
"Mafia: Definitive Edition","age 18+","I’ll give you a quick synopsis of all parental categories and then a quick summary.
Violence : No gore, there’s some melee violence, and a very little amount of blood spill and blood spread. (3/10)
Language : There is not much language, honestly pretty minimal, due to the don not liking language being used. (2/10)
Sexual Content/ Nudity : No nudity, some bikinis in a brothel, but no actual sexual talk except for a few jokes. (1/10)
This game is very family friendly. Even though it’s about a mafia, there isn’t much language, sex or violence.",""
"Mafia: Definitive Edition","age 18+","VIOLENCE: (8/10) Violence is the primary concern, and rightly so, as there are frequent, bloody gunfights, and bloody fistfights, as well as some extremely brutal cutscenes, involving shooting someone point blank in the head. There is plenty of blood, casing bodies and the environment, though it is not excessive/over the top.
LANGUAGE: (9/10) People mature enough to see the violence will be mature enough to hear the language, and swearing can only get so bad. Frequent uses of f--k and sh-t etc.
SEX: (6/10) The character goes into what is called a wh*re house, where prostitutes attempt to seduce him while very scantly clad. There are plenty of sexual reference throughout the game's runtime, but nothing overly explicit, and sex and nudity are never actually shown.
DRUGS: (3/10) Drugs are spoken about, drug trafficking is a large part of the mafia's dealings. However, you never see the drugs, or see anyone taking them, they are just frequently mentioned.
IS IT GOOD: (8/10) Yes, this game is amazing, awesome storytelling and great graphics, surprisingly good gameplay even though the original is like, 18 years old. One scene has a race which may be rage inducing, but get over yourself.",""
"Mafia: Definitive Edition","age 18+","SEX/NUDITY - There is a brief moment of implied sex when a man and woman are heard making sexual moans from behind a door before they are interrupted. He is briefly shown on top of her, but without any nudity. There are also some references to a ""brothel"" and ""wh*re-house"", although nothing too explicit. There are instances of innuendo throughout. VIOLENCE/GORE - There are frequent sequences of strong bloody violence throughout, where your character must plough through enemies, killing them by beating them up, shooting them, or blowing them up with explosives. There is realistic bloody detail upon impact, including some blood spray. There are also some moments of more brutal violence depicted in cutscenes, including one scene where a man continuously stomps on a man's head until it has supposedly ""caved in"". A majority of this is off-screen, however the gory sound design makes it obvious what is happening behind the scenes. Some of the violence also results in bloody injury detail, such as bullet holes. PROFANITY - There is strong language (""f*ck""), as well as milder terms used throughout, although not excessively. DRINKING/DRUGS/SMOKING - Drinking and smoking are frequently depicted throughout, mainly in cutscenes. Drug misuse is mentioned occasionally, but is never shown nor endorsed by the game. THREAT/HORROR - There are frequent intense sequences of threat throughout gameplay, mainly involving shoot-outs and car chases.
18 - Suitable only for persons aged 18 years and over. Contains very strong content, and is recommended for playing by adults only.",""
"Mafia: Definitive Edition","age 18+","Amazing it's America in the 1930's you play as Tommy angelo a cabbie turned into a gangster very violent and gun fights its very violent though he or she needs to be 16 and up its a hard 16 in my book no way near as 18",""
"Mafia: Definitive Edition","age 18+","It's too violent",""
"Mafia: Definitive Edition","age 18+","The game is an excellent remake of the original, with a bit of swearing, a some violence, minimal nudity/sex, and it's not too bad with drugs.",""
"","","","I’ll give you a quick synopsis of all parental categories and then a quick summary.
Violence : No gore, there’s some melee violence, and a very little amount of blood spill and blood spread. (3/10)
Language : There is not much language, honestly pretty minimal, due to the don not liking language being used. (2/10)
Sexual Content/ Nudity : No nudity, some bikinis in a brothel, but no actual sexual talk except for a few jokes. (1/10)
This game is very family friendly. Even though it’s about a mafia, there isn’t much language, sex or violence."
"","","","VIOLENCE: (8/10) Violence is the primary concern, and rightly so, as there are frequent, bloody gunfights, and bloody fistfights, as well as some extremely brutal cutscenes, involving shooting someone point blank in the head. There is plenty of blood, casing bodies and the environment, though it is not excessive/over the top.
LANGUAGE: (9/10) People mature enough to see the violence will be mature enough to hear the language, and swearing can only get so bad. Frequent uses of f--k and sh-t etc.
SEX: (6/10) The character goes into what is called a wh*re house, where prostitutes attempt to seduce him while very scantly clad. There are plenty of sexual reference throughout the game's runtime, but nothing overly explicit, and sex and nudity are never actually shown.
DRUGS: (3/10) Drugs are spoken about, drug trafficking is a large part of the mafia's dealings. However, you never see the drugs, or see anyone taking them, they are just frequently mentioned.
IS IT GOOD: (8/10) Yes, this game is amazing, awesome storytelling and great graphics, surprisingly good gameplay even though the original is like, 18 years old. One scene has a race which may be rage inducing, but get over yourself."
"","","","SEX/NUDITY - There is a brief moment of implied sex when a man and woman are heard making sexual moans from behind a door before they are interrupted. He is briefly shown on top of her, but without any nudity. There are also some references to a ""brothel"" and ""wh*re-house"", although nothing too explicit. There are instances of innuendo throughout. VIOLENCE/GORE - There are frequent sequences of strong bloody violence throughout, where your character must plough through enemies, killing them by beating them up, shooting them, or blowing them up with explosives. There is realistic bloody detail upon impact, including some blood spray. There are also some moments of more brutal violence depicted in cutscenes, including one scene where a man continuously stomps on a man's head until it has supposedly ""caved in"". A majority of this is off-screen, however the gory sound design makes it obvious what is happening behind the scenes. Some of the violence also results in bloody injury detail, such as bullet holes. PROFANITY - There is strong language (""f*ck""), as well as milder terms used throughout, although not excessively. DRINKING/DRUGS/SMOKING - Drinking and smoking are frequently depicted throughout, mainly in cutscenes. Drug misuse is mentioned occasionally, but is never shown nor endorsed by the game. THREAT/HORROR - There are frequent intense sequences of threat throughout gameplay, mainly involving shoot-outs and car chases.
18 - Suitable only for persons aged 18 years and over. Contains very strong content, and is recommended for playing by adults only."
"","","","Amazing it's America in the 1930's you play as Tommy angelo a cabbie turned into a gangster very violent and gun fights its very violent though he or she needs to be 16 and up its a hard 16 in my book no way near as 18"
"","","","It's too violent"
"","","","The game is an excellent remake of the original, with a bit of swearing, a some violence, minimal nudity/sex, and it's not too bad with drugs."
"Super Mario 3D All-Stars","age 8+","Every Copy of Super Mario 64 Is Personalized",""
"Super Mario 3D All-Stars","age 8+","When I think of good Mario games.I think of these ones.With Super Mario 64 that started 3D platforming with a incredible start, with mind blowing graphics for a game made in 1996.Super Mario Sunshine where you absolutely love it and absolutely hate it, and I love it.With the ability of fludd and what he can do is a game changer.And Super Mario Galaxy.OMG, don't even get me started.This game is amazing.",""
"Super Mario 3D All-Stars","age 8+","Great games but there is limited supply of the physical copies and the digital version and physical are only going to be available until March 31 2021. Because of this I have to takes away a “star” because it’s “anti-consumer” and forces people to purchase it or miss out. It’s good but it pressures people to buy it. Especially physical. Do NOT buy from scalpers unless it’s already been removed from the eshop. Then do what you want.",""
"Super Mario 3D All-Stars","age 8+","It’s just a good pack of games a lot of us played as kids ,they also removed a voice clip in Super Mario 64 “so long king bowser!”That sounds like
“So long gay bowser!” other than that Super Mario sunshine and Super Mario Galaxy are safe and fun games",""
"Super Mario 3D All-Stars","age 8+","not ages 8+",""
"","","","Every Copy of Super Mario 64 Is Personalized"
"","","","When I think of good Mario games.I think of these ones.With Super Mario 64 that started 3D platforming with a incredible start, with mind blowing graphics for a game made in 1996.Super Mario Sunshine where you absolutely love it and absolutely hate it, and I love it.With the ability of fludd and what he can do is a game changer.And Super Mario Galaxy.OMG, don't even get me started.This game is amazing."
"","","","Great games but there is limited supply of the physical copies and the digital version and physical are only going to be available until March 31 2021. Because of this I have to takes away a “star” because it’s “anti-consumer” and forces people to purchase it or miss out. It’s good but it pressures people to buy it. Especially physical. Do NOT buy from scalpers unless it’s already been removed from the eshop. Then do what you want."
"","","","It’s just a good pack of games a lot of us played as kids ,they also removed a voice clip in Super Mario 64 “so long king bowser!”That sounds like
“So long gay bowser!” other than that Super Mario sunshine and Super Mario Galaxy are safe and fun games"
"","","","not ages 8+"
"Marvel's Avengers","age 13+","This game is one of the best games ive seen for a while its got everything i imagined but does have a little bit of violence.",""
"","","","This game is one of the best games ive seen for a while its got everything i imagined but does have a little bit of violence."
"NBA 2K21","age 10+","This game is really fun and any kid will be able to playing this.",""
"","","","This game is really fun and any kid will be able to playing this."
"Spellbreak","age 10+","Its fun and blah",""
"Spellbreak","age 10+","My kid plays this game and it is absolutely brilliant. It is a similar style to battle royale games, such as Fortnite however it doesn't have guns just spells and is not addicting at all. It does not take long to learn the basics of this game and there is strategy involved about how you combine different elements. If you are not so keen on Fortnite however you want to play a battle royale game, Spellbreak is the one for you.",""
"Spellbreak","age 10+","Very good my kid was playing it with his friend and it has no guns, only spells.",""
"","","","Its fun and blah"
"","","","My kid plays this game and it is absolutely brilliant. It is a similar style to battle royale games, such as Fortnite however it doesn't have guns just spells and is not addicting at all. It does not take long to learn the basics of this game and there is strategy involved about how you combine different elements. If you are not so keen on Fortnite however you want to play a battle royale game, Spellbreak is the one for you."
"","","","Very good my kid was playing it with his friend and it has no guns, only spells."
"Jump Force Deluxe Edition","age 14+","It's a pretty good game, in my opinion, I got this video game for my cousin who's 9 years old he said he absolutely loves anime like JoJo's Bizarre Adventure",""
"Jump Force Deluxe Edition","age 14+","I don't like anime that much but my son does and he watches naurto a lot with my permission and I got this game for my 9 year old son and he loved it",""
"","","","It's a pretty good game, in my opinion, I got this video game for my cousin who's 9 years old he said he absolutely loves anime like JoJo's Bizarre Adventure"
"","","","I don't like anime that much but my son does and he watches naurto a lot with my permission and I got this game for my 9 year old son and he loved it"
"Hyper Scape","age 13+","This game is so much fun! Me and my son play it all the time it is not addicting and i don't see any blood or gore the guns are unrealistic and look like toys. I recommend this game to anyone above the age of 9.",""
"Hyper Scape","age 13+","This game is a fun distraction for my son to play after he finishes his homework",""
"Hyper Scape","age 13+","This game is very fun! It’s a great way to connect with friends and is very age appropriate!",""
"Hyper Scape","age 13+","this game is a good outlet for my sons to release stress",""
"Hyper Scape","age 13+","My son loves this game, there’s no blood and no realistic guns it’s perfect for kids just getting into games.",""
"","","","This game is so much fun! Me and my son play it all the time it is not addicting and i don't see any blood or gore the guns are unrealistic and look like toys. I recommend this game to anyone above the age of 9."
"","","","This game is a fun distraction for my son to play after he finishes his homework"
"","","","This game is very fun! It’s a great way to connect with friends and is very age appropriate!"
"","","","this game is a good outlet for my sons to release stress"
"","","","My son loves this game, there’s no blood and no realistic guns it’s perfect for kids just getting into games."
"Fall Guys: Ultimate Knockout","age 8+","Any age can play this! It’s really fun and colorful and it’s really happy and positive and fun for all ages. The only scariness is falling into the abyss off the map if someone throws you but that’s all!",""
"Fall Guys: Ultimate Knockout","age 8+","Fall Guys is really fun. It got popular really fast, and it makes sense why. The player must complete obstacle courses, survival games, and team games as jelly beans in costumes. It's hilarious.
Cons:
Frustrating. Some maps are unfair and the gameplay is still a little buggy.
of course, like any other 2015-2020ish game, it has a Battle Pass.",""
"Fall Guys: Ultimate Knockout","age 8+","This game is one of the best games launched on steam. Here’s some reasons why: Suitable for kids, family friendly but costs money though.",""
"Fall Guys: Ultimate Knockout","age 8+","Fall Guys: Ultimate Knockout is one of my favourite multiplayer games. Each of it's mini-games are unique, fun, and utterly hilarious. Even after playing many, many rounds it's still fresh and exciting. In addition, Fall Guys' in-game currencies can be earned easily from playing, rather than paying. You can buy Kudos (the in-game currency) if you want to, but it is very, very easy to earn just by performing well. Fall Guys is fun on it's own, but playing with friends is an absolute blast. So is it worth the £15 price tag? Definitely. 8/10.",""
"Fall Guys: Ultimate Knockout","age 8+","nothing concerning,at all.
It can be frustrating sometimes but overall fun game",""
"Fall Guys: Ultimate Knockout","age 8+","it is a very fun and good game and it is worth its price tag",""
"Fall Guys: Ultimate Knockout","age 8+","Fall Guys is a game that seeks to imitate reality shows like Wipeout, wherein groups of 60 players compete to pass rounds of minigames to try to be the one winner.
The game has a colorful neon aesthetic, which naturally draws the attention of kids. The games are all very engaging and reminiscent of basic childhood games like Rob the Nest (Egg Scramble), Virus Tag (Jinxed), and Tail Tag. Some are simple ""race to the end""-type games, and others are team-based. Winning a whole game is quite difficult, and provides a sense of repeated challenge that some children may enjoy, but that others may find frustrating.
The game controls are simplistic and accessible: you can move around, jump, dive, and grab. That last mechanic allows players to grab onto ledges and even other players, which (when done with the intent of making them lose) is called griefing. Although being griefed is somewhat uncommon, it can cause your child to lose unjustly when it does happen. Talk with your child about dealing with griefers online!
Overall, this is a perfect introduction into online video games for a child, and a blast to play for all ages.",""
"","","","Any age can play this! It’s really fun and colorful and it’s really happy and positive and fun for all ages. The only scariness is falling into the abyss off the map if someone throws you but that’s all!"
"","","","Fall Guys is really fun. It got popular really fast, and it makes sense why. The player must complete obstacle courses, survival games, and team games as jelly beans in costumes. It's hilarious.
Cons:
Frustrating. Some maps are unfair and the gameplay is still a little buggy.
of course, like any other 2015-2020ish game, it has a Battle Pass."
"","","","This game is one of the best games launched on steam. Here’s some reasons why: Suitable for kids, family friendly but costs money though."
"","","","Fall Guys: Ultimate Knockout is one of my favourite multiplayer games. Each of it's mini-games are unique, fun, and utterly hilarious. Even after playing many, many rounds it's still fresh and exciting. In addition, Fall Guys' in-game currencies can be earned easily from playing, rather than paying. You can buy Kudos (the in-game currency) if you want to, but it is very, very easy to earn just by performing well. Fall Guys is fun on it's own, but playing with friends is an absolute blast. So is it worth the £15 price tag? Definitely. 8/10."
"","","","nothing concerning,at all.
It can be frustrating sometimes but overall fun game"
"","","","it is a very fun and good game and it is worth its price tag"
"","","","Fall Guys is a game that seeks to imitate reality shows like Wipeout, wherein groups of 60 players compete to pass rounds of minigames to try to be the one winner.
The game has a colorful neon aesthetic, which naturally draws the attention of kids. The games are all very engaging and reminiscent of basic childhood games like Rob the Nest (Egg Scramble), Virus Tag (Jinxed), and Tail Tag. Some are simple ""race to the end""-type games, and others are team-based. Winning a whole game is quite difficult, and provides a sense of repeated challenge that some children may enjoy, but that others may find frustrating.
The game controls are simplistic and accessible: you can move around, jump, dive, and grab. That last mechanic allows players to grab onto ledges and even other players, which (when done with the intent of making them lose) is called griefing. Although being griefed is somewhat uncommon, it can cause your child to lose unjustly when it does happen. Talk with your child about dealing with griefers online!
Overall, this is a perfect introduction into online video games for a child, and a blast to play for all ages."
"Paper Mario: The Origami King","age 8+","I won't retread ground by other reviews, but one very surprising thing was that a character literally sacrifices themselves (to the death) for another character. I was playing with my 4yo in the room and we were both pretty upset (at the character's loss, not Nintendo specifically). One other thing to note for young children (if everything else is fine with you) is that it is a reading heavy game, so a reader chaperone will be needed at some point.",""
"Paper Mario: The Origami King","age 8+","I was surprised by the spiritual elements of the game. Since when does a Mario game talk about deities and idols? I would definitely use caution with that aspect of the game, I felt like it was a sneaky/cheeky way of normalizing idolatry. I also agree with the other review here that the character having to sacrifice himself to save another character, while noble, could be very upsetting to young kids. Not trying to spoil the ending but a similar situation takes place at the end of the game as well. I enjoyed the puzzle aspect of the game and finding all of the trophies and treasures was definitely a challenge, so for the game itself I give it 3 stars, but it lost 2 because of the spiritualism and sad parts, because who wants to play a game that's sad???",""
"","","","I won't retread ground by other reviews, but one very surprising thing was that a character literally sacrifices themselves (to the death) for another character. I was playing with my 4yo in the room and we were both pretty upset (at the character's loss, not Nintendo specifically). One other thing to note for young children (if everything else is fine with you) is that it is a reading heavy game, so a reader chaperone will be needed at some point."
"","","","I was surprised by the spiritual elements of the game. Since when does a Mario game talk about deities and idols? I would definitely use caution with that aspect of the game, I felt like it was a sneaky/cheeky way of normalizing idolatry. I also agree with the other review here that the character having to sacrifice himself to save another character, while noble, could be very upsetting to young kids. Not trying to spoil the ending but a similar situation takes place at the end of the game as well. I enjoyed the puzzle aspect of the game and finding all of the trophies and treasures was definitely a challenge, so for the game itself I give it 3 stars, but it lost 2 because of the spiritualism and sad parts, because who wants to play a game that's sad???"
"Burnout Paradise Remastered","age 12+","Aside from the driving at the speed of sound(which your kids should already know is dangerous),i think its just an awesome and exciting racing game.It also has no swearing,drugs/alcohol and sex.Although it is kind of violent because you can smash other cars into oblivion.",""
"Burnout Paradise Remastered","age 12+","This game is really good but has very realistic crashes but no people. That is why I rate it 8+ You should definetly play this game",""
"Burnout Paradise Remastered","age 12+","Probably the best ""open world"" racing game. Very smooth graphics on PS3. While some people may complain about billboard advertizements in the game, I feel this is an acceptable way for publishers to generate revenue and helps keep the price of games down. It's done in most movies now as well. In the real world, we don't put blindfolds on kids every time we take them for a drive so that they won't see billboards.",""
"Burnout Paradise Remastered","age 12+","I feel that this game is great for kids over 11 years old. The only things to worry about Burnout: Paradise are that there is a lot of violence and there are billboards with commercials including Gillette and diesel signs. This game is great unless you have a who you wouldn't trust to tell the difference between the game and real life. The only major problem in this game is cars crashing and slamming into one another",""
"Burnout Paradise Remastered","age 12+","Well, I have not actually played THIS game, but I have played lots of other Burnout titles. I must say that the Burnout games are fine for older tweens that understand this is how you are NOT supposed to drive, there are no humans in any of the cars, and if you do drive like this in the real world, your car will crash like it does on the game and you will die. (LOL)
But seriously, the Burnout series in general rocks. I watched trailers and in game videos and this game looks AWESOME. I also recommend Burnout Revenge, which is for the PS2 and 360. Just make sure your kids can tell the difference between real and fake. Some of the songs are edgy and stuff, so make sure you disable the ones you don't want your kids listening to.
But yeah. totally awesome. Great mindless game for tweens and teenagers looking for an explosive boredom buster.",""
"Burnout Paradise Remastered","age 12+","This is a great fantasy racing game with a few bad messages. This is very child friendly. It shows you how not to drive! Burnout has always been cool and fun but this is the best for kids, Not hard. You can either compete in races or drive round at 200mph. The best way to see Paradise city is at 250mph. Its got bad messages because of you drive horribly. Trying to blow yourself up. Well I do and everyone else. Its very kid friendly overall. Its fun!",""
"Burnout Paradise Remastered","age 12+","This game is great, plain and simple. No language, no alcohol or drugs and nothing big to worry about. Although, parents should let their kids know that this is not the way to drive. Even though some of the driving action in the can be imitated, it's not really an issue. I would recommend this game for teen players.",""
"Burnout Paradise Remastered","age 12+","This is a cool car game with crashing and racing. i",""
"Burnout Paradise Remastered","age 12+","And it sure doesn't dissappoint. More vehicle crashing mahem, more racing, and more DESTRUCTION. Appropriate for all ages, but especially anyone 10 or over. VERY FUN!!!",""
"","","","Aside from the driving at the speed of sound(which your kids should already know is dangerous),i think its just an awesome and exciting racing game.It also has no swearing,drugs/alcohol and sex.Although it is kind of violent because you can smash other cars into oblivion."
"","","","This game is really good but has very realistic crashes but no people. That is why I rate it 8+ You should definetly play this game"
"","","","Probably the best ""open world"" racing game. Very smooth graphics on PS3. While some people may complain about billboard advertizements in the game, I feel this is an acceptable way for publishers to generate revenue and helps keep the price of games down. It's done in most movies now as well. In the real world, we don't put blindfolds on kids every time we take them for a drive so that they won't see billboards."
"","","","I feel that this game is great for kids over 11 years old. The only things to worry about Burnout: Paradise are that there is a lot of violence and there are billboards with commercials including Gillette and diesel signs. This game is great unless you have a who you wouldn't trust to tell the difference between the game and real life. The only major problem in this game is cars crashing and slamming into one another"
"","","","Well, I have not actually played THIS game, but I have played lots of other Burnout titles. I must say that the Burnout games are fine for older tweens that understand this is how you are NOT supposed to drive, there are no humans in any of the cars, and if you do drive like this in the real world, your car will crash like it does on the game and you will die. (LOL)
But seriously, the Burnout series in general rocks. I watched trailers and in game videos and this game looks AWESOME. I also recommend Burnout Revenge, which is for the PS2 and 360. Just make sure your kids can tell the difference between real and fake. Some of the songs are edgy and stuff, so make sure you disable the ones you don't want your kids listening to.
But yeah. totally awesome. Great mindless game for tweens and teenagers looking for an explosive boredom buster."
"","","","This is a great fantasy racing game with a few bad messages. This is very child friendly. It shows you how not to drive! Burnout has always been cool and fun but this is the best for kids, Not hard. You can either compete in races or drive round at 200mph. The best way to see Paradise city is at 250mph. Its got bad messages because of you drive horribly. Trying to blow yourself up. Well I do and everyone else. Its very kid friendly overall. Its fun!"
"","","","This game is great, plain and simple. No language, no alcohol or drugs and nothing big to worry about. Although, parents should let their kids know that this is not the way to drive. Even though some of the driving action in the can be imitated, it's not really an issue. I would recommend this game for teen players."
"","","","This is a cool car game with crashing and racing. i"
"","","","And it sure doesn't dissappoint. More vehicle crashing mahem, more racing, and more DESTRUCTION. Appropriate for all ages, but especially anyone 10 or over. VERY FUN!!!"
"The Last of Us Part II","age 18+","Amazing game with beautiful graphics amazing gameplay and music. The story isn’t as good as the first but still very interesting and brilliant acting. The game contains high levels of violence but it’s not exaggerated like Mortal Kombat. The swearing is quite bad but nothing more you than what you would hear in middle school/secondary school. I think mature thirteen year olds and 14 year olds can play it and definitely 15 year olds.",""
"The Last of Us Part II","age 18+","As a person who is a big fan of the first game, I was extremely disappointed by the boring gameplay, repetitive story and awful new characters. The game tries to hard to be sad and then becomes hilarious. DONT BUY IT!!!",""
"The Last of Us Part II","age 18+","Game is good monke has spoken. Game has very little sexual content. Game has language but it’s not that bad. Game is violent but 12 and up can handle it. Monke has spoken once again.",""
"The Last of Us Part II","age 18+","Good Game lmao",""
"The Last of Us Part II","age 18+","This game is awesome. The story is terrific with so many great characters. The graphics are also awesome and everything about the game is great. What other parents need to know is that this game is pretty violent but not too bad, the language is there but it should be ok for children. And there isn’t really any sexual content in the game at all other than some references and nothing a 12 and up child couldn’t handle. Overall a brilliant must play game.",""
"The Last of Us Part II","age 18+","This is a great game, while it has gore, violence, and swearing, if your child is mature this game should be fine. Don’t listen to some of these reviews, the game is amazing and will be looked back on as an underrated masterpiece",""
"The Last of Us Part II","age 18+","I am a PEGI age reviewer for games, and this game was so so disappointing. I was a huge fan of the first game. The violence sex and drugs and so on is terrible. The gameplay is okay and the story is terrible. Violence is 10/10, Language is (9.5/10), Sex(9/10), Drinking... is (8.5/10). Parents, this game definitely not for kids and kids, this game is not worth begging your parents for.",""
"The Last of Us Part II","age 18+","I think this game is amazing. Good graphics amazing acting it can be violent(Zombies etc). I think kids above 12 can play as a person who has played it I think it’s appropriate. Great game",""
"The Last of Us Part II","age 18+","While not without its faults, this is still one of the most unique and incredible experiences I've had from a game. Relentlessly violent but is essential to the story.
A must have for any ps4 owner.",""
"The Last of Us Part II","age 18+","The last of us part 2 is an amazing game, some can argue the main plot is nowhere as good as the first but it still is a beautiful game. It takes place in a world riddled with infected or commonly known as “zombies” and you play as a young female on a quest for revenge. The violence in the game is stunning, and one of the only video games which has made me think once or twice about what I just did, every human you kill feels real and even has a name which can be heard by others screaming their name, even the dogs you kill don’t solely feel mindless, but actually feel like someone’s pet. You use various weapons ranging from a pickax to a machete or a small pistol to a shotgun that can blow off limbs with the click of a button. The game also has a graphic sex scene and also nudity scene around the dark world. There is some drug use but only scene shows it explicitly. Language can be heard at school and is nothing too bad",""
"The Last of Us Part II","age 18+","This game is one of the best games I've ever played. There is some violence but nowhere near as bad as GTA or Call of Duty. And yes there is a couple sex scenes but nothing a 13 year old couldn't handle. The story , I will admit that it is not great but to be fair, most of the bad reviews are because people do not like how it mocks the first game's story but in my opinion its pretty good. There is some blood but as I said before nothing a 13 year old couldn't handle and it is nowhere near as bad as GTA or Call of Duty. The swearing is not so bad, nothing so bad as f*ck and most kids at this age who would play this game either hear the swearing at school or may even say it themselves. All in all, I personally love this game even though the story is a bit of a let down, its a great game.",""
"The Last of Us Part II","age 18+","A stunning, emotional, violent and very clever story. Can't shake it off after completing it. Story telling at this standard eclipses pretty much anything I've witnessed in any form. Subverts expectations on a level I'm never witnessed before, but makes you think and raises a mirror to the world we live in through an imagined one. However, characters are tortured and the violence is relentless. Also I found myself really on edge constantly due to pressures of the game, I honestly feel it can affect your anxiety barometer if played for long stretches. This is an adult game with adult themes, and I wouldn't recommend for under-aged kids.",""
"The Last of Us Part II","age 18+","Tlou 2 had the worst game plot ever to exist. There is no sense of closure, and players will leave mad, sad and unsatisfied. I loved the first game, and the characters, so to see them get butchered in this game is very saddening. Characters also make very stupid decisions. These decisions, some of the characters, and the buildup of the plot make the story very weak, stupid and pathetic. the only positive about this game is the graphics. But this game does have the worst game story ever created.
*SPOILERS*
So Joel, the amazing protagonist from the first game, the character we watched grow and evolve, along side Ellie, is killed in one of the most disrespectful ways possible, he is shot with a shotgun and hit in the head with a gold club. Later Ellie finds Joel and is pinned down, abby bashes in Joel’s head in a few more times and then delivers the final blow with pieces of Joel’s brain on the floor. Imagine seeing that after finishing the first game.
there is also an extremely unnecessary sex scene between abby and owen. So there you go, Tlou 2 is a very pathetic, stupid game and I recommend you not to buy it. But if you don’t really care about story and just like gameplay and graphics then go ahead and buy this game. The graphics and gameplay is very good.",""
"The Last of Us Part II","age 18+","Half the world thinks this is a masterpiece, while the other half thinks it is brutal and dull. I am not going to take a side, but instead i will go over the pros and cons, and let you decide for yourself.
It has extremely graphic violence, with both Elly and Abby kill with little or no remorse. In the end, Elly realizes that violence just leads to violence, and stops. Abby on the other hand does not.
Elly is a good girl with (sometimes) good intentions, but uses extreme violence to accomplish her goals. I think the game developers tried to make you like abby, but in my opinion failed. For better or worse, they seem like real flawed humans.
Some sex
Smoking and Marijuana.
Now it is up to you",""
"The Last of Us Part II","age 18+","This game is honestly an example of an nc-17 rated game which means no children the reason for that is there is lots of characters who drink excessively there are couple characters who smoke too, there are also multiple scenes with graphic nudity and a sex scene by 2 characters included but can be skipped, swearing is just all over the game far worse than an average r rated movie and any call of duty games I would say at least a total of 300 uses of f**k and much more swearing mainly in cut scenes but however compared to the first game this game is around 23 hours long but still a lot of exceptionally foul language, and violence well let me just be honest do to how violent this game is just too much honestly just too much probably one of the most violent games ever made far more violent than the first overall this game isn’t for kids for all these reasons this is a very hard 18+ rated game.",""
"The Last of Us Part II","age 18+","First off if your child is sensitive to gore like large amounts don’t let them play this game has dismemberment face blowing off limbs etc
But this game story wise is amazing telling two main characters stories and having one on the side",""
"The Last of Us Part II","age 18+","Naughty Dog's The Last of Us: Part II is a feat of storytelling and artistic game design. An engaging story paired with thrilling gameplay and ""gore""geous graphics makes for a breathtaking playthrough. However, this story is not for children or young teens. On the surface, the level of graphic violence is not suitable for young eyes. During combat scenes, main characters stomp enemies' heads in, smash heads into walls, explode bodies (bloody limbs are shown flying), set people and ""zombies"" on fire, shoot and stab enemies (a testament to superb programming, when slashing an enemy with a knife, bloody gashes appear on the body). Enemies can be heard screaming, begging for mercy, yelling for help, etc. Players are also forced to kill dogs that attack them.
The plot itself is violence-centric. Our hero sets out on a revenge-fueled quest to hunt down and kill an entire group of people. Both main characters grapple with the murder of a loved one.
However, TLOU II uses this violence to both horrify and engage players. It questions where the line between humanity and monstrosity lies by using proximity to a literal perversion of humanity (the infected ""zombies""). It provokes an investigation into the validity of revenge plots and the dangers of cycles of violence. Dealing with heavy commentary on empathy, human evil, sickness, fear, and rage, the story also showcases diversity (including prominent LGBT characters and characters of color). This game is arguably one of the best ever written. Set in a lonely, dangerous world after the end of ours, The Last of Us: Part II dares to ask: After being corrupted by rage and consumed by violence, are we still ""us""? How evil do we have to be to lose our humanity? In a world overrun with infected monsters, how different are we from them, and how many of us are still the last of us?",""
"","","","Amazing game with beautiful graphics amazing gameplay and music. The story isn’t as good as the first but still very interesting and brilliant acting. The game contains high levels of violence but it’s not exaggerated like Mortal Kombat. The swearing is quite bad but nothing more you than what you would hear in middle school/secondary school. I think mature thirteen year olds and 14 year olds can play it and definitely 15 year olds."
"","","","As a person who is a big fan of the first game, I was extremely disappointed by the boring gameplay, repetitive story and awful new characters. The game tries to hard to be sad and then becomes hilarious. DONT BUY IT!!!"
"","","","Game is good monke has spoken. Game has very little sexual content. Game has language but it’s not that bad. Game is violent but 12 and up can handle it. Monke has spoken once again."
"","","","Good Game lmao"
"","","","This game is awesome. The story is terrific with so many great characters. The graphics are also awesome and everything about the game is great. What other parents need to know is that this game is pretty violent but not too bad, the language is there but it should be ok for children. And there isn’t really any sexual content in the game at all other than some references and nothing a 12 and up child couldn’t handle. Overall a brilliant must play game."
"","","","This is a great game, while it has gore, violence, and swearing, if your child is mature this game should be fine. Don’t listen to some of these reviews, the game is amazing and will be looked back on as an underrated masterpiece"
"","","","I am a PEGI age reviewer for games, and this game was so so disappointing. I was a huge fan of the first game. The violence sex and drugs and so on is terrible. The gameplay is okay and the story is terrible. Violence is 10/10, Language is (9.5/10), Sex(9/10), Drinking... is (8.5/10). Parents, this game definitely not for kids and kids, this game is not worth begging your parents for."
"","","","I think this game is amazing. Good graphics amazing acting it can be violent(Zombies etc). I think kids above 12 can play as a person who has played it I think it’s appropriate. Great game"
"","","","While not without its faults, this is still one of the most unique and incredible experiences I've had from a game. Relentlessly violent but is essential to the story.
A must have for any ps4 owner."
