review,label
"Parents need to know that this game does not particularly overtly objectify women. The choices the player makes honestly do make Vincent what he is in the game: there wouldn't be eight endings if his personality weren't flexible. Most, if not all, of the sexual content isn't much past what you would view in a PG-13 movie. The violence is a bit intense since Vincent does disappear in a splash of blood and bones in many death sequences and the language is definitely coarse, however. It does exhibit positive role models: Vincent (depending on the choices the player makes) and, to a certain extent, Katherine. The game is loaded with real life problems (and, of course, some not-so-real ones, being an Atlus game) such as pregnant girlfriends and alcohol abuse. I am not a parent, but I do believe that this is not a bad game to exhibit to those ages 16 and up to not only entertain them (trust me, it's a brilliant game with lots of charm and challenge), but also inform them of how to enter correct situations and avoid bad ones.",0
"If you're like me and you're a mature teenager/adult, this game is awesome. Creative storyline and gameplay, somewhat good story-wise...I know I'd play it again. Should you let your ten year old son/brother play it? Not ever. There's a reason this game's rated M, and that's because its not aimed at children. There's blood, gore, swearing...the whole game's a tournament organized to determine the best assassin out there. Not to mention the sex...it's definitely there, even if they only show a little cleavage or an upskirt, it's got a lot in the dialogue. But like I said, if you're a mature, responsible individual who can actually buy this game legally, it's good. Just not for the young 'uns.",0
"This game puts the players in a post-apocaliptic world, filled with disfigured alien figures and dehumanized survivors. The main character is fighting to protect his family and save the world, but his methods are questionable, that doesn't make him a good role model.
- The violence is very gory: Players can use fire bottles to burn their enemies and even a sledgehammer to dismember their bodies (There's a lot of blood and screams).
- Enemies can pop out of nowhere in the dark, Which could be scary for some. The cutscene's also shown decapitations and a lot of profanity.
Plus the fact that the educational content is zero, and the game is very big, I wouldn't recommend it for kid's and teen's, this game is for adults only!",0
"First off, this game is violent. Shotguns blow the fronts off enemies, head hosts make entire heads explode, and persistent fire will reduce enemies to giblets. However, with the exception of a single chapter all of this is directed against an evil alien species, and in that chapter you fight brutal former prisoners. The gameplay is really fun with medkits instead of regenerating health, some of the coolest weapons I've ever played with in video games, and a story that takes you through post-alien apocalypse America to meet a variety of well rounded characters.",0
"There is strong language throughout including some F-bombs during the cutscenes. Violence is always a part of gameplay, and in some cases the player will be forced to attack or kill other humans during the story, it's not all zombies. There is no restriction on the use of guns but they adopt a secondary role in the gameplay. Also to note is the use of weapons such as brass knuckles and ""butterfly"" knives, which are considered illegal in most countries. All These elements are coupled with copious amounts of blood, but very little gore. With that being said, the playable characters are ethnically diverse and their purpose is one of good intentions. The player is tasked with keeping people safe and alive by any means necessary. During the story, players will assist a lifeguard station, a church, stranded villagers in the jungle, and even some ""born-again"" prisoners by bringing them food, water, and other means for survival. The zombie apocalypse merely serves as a backdrop for bringing these unique characters together to form a tight unit and push themselves to become better than who they were before the outbreak. By the time the player is ready to start a new game, they are thinking more about who they have helped rather than who they have killed. I think this is a powerful message and a much more important theme than most video games tend to embody. Even with the violence, there is much to be learned from what this game has to offer and I would recommend safe for any children with a mind for thinking outside the box.",0
"This gory zombie slasher is a very great game for people who like FPS ( first-person-shooter ) games. Dead island has a lot of violence and blood and some gore, but the gore isn't a lot. The swearing is extremely I mean extremely high. Almost every sentence you hear there will be a curse word or two. The violence is your everyday zombie game. The swearing contains f*ck s*it bi*tch and some other ones. The main story is very interesting and good. You have choices to help people in danger or they need something etc. you are able to drink alcohol etc. there is a little bit of sexuality but it's not to bad. I recommend this game to a mature 14+",0
"This is one game (ok it's technically 2 games) you don't want to play around your kid, parents, or girlfriend. Excessive violence and nudity with a sex minigame in both of the 2 games. But that doesn't mean it's not a fun game. With solid gameplay and impressive graphics (for 2 psp games imported onto the PS3) it also has a surprisingly good story behind all the gore. Chains of Olympus tells events that happened right before the original GoW and Ghost of Sparta adds in filler for between GoW and GoW II. While not essential to play, they add a lot to the series and are still really fun. Most times I don't agree with Commons Sense media's reviews in regards to positive role models but they were right on in this case. Kratos is an anti-hero who kills anyone or anything in his way. The only possible positve message here is in Ghost of Sparta where he risks his life to save his brother from the god of death Thanatos.",0
"First off: Yes, this game is as hard as you hear it to be, for me it was even harder. But you'll need to get over it to enjoy this game.
Violence: Pretty moderate. You can slash enemies with a sword, which results in some blood coming out of them. The most blood I could find was with a Hydra miniboss (which is completely optional and you don't even have to fight it), where you have to cut off each Hydra's head, but even that wasn't very graphic. Furthermore, you can turn off all blood in the settings, so I'll just move to...
Sex: About midway into the game you will encounter a boss fight with a woman's topless upper body attached to a gigantic spider, with only her hair covering up her nipples. In the cutscene you get a close up shot of her moving her body quite sexually in your direction, but you can skip the cutscene. Other nudity includes a harpie (a woman's body attached to an eagle's, with wings as arms) slightly visible naked butt in an optional location.
Overall: This is a fantastic game that can teach you a lot of lessons, from persevering through hard times to cooperating with friends. The vague lore and cryptic hints keeps the game on your mind, adding to the extreme satisfaction of beating a boss you were stuck on for a week. So yes, all the hype around this game is real.",0
"This game is brutal. Brutally difficult, that is! And violent. Violently entertaining! But yeah, it is a bit violent. Blood (which can be turned off) spurts around. Not to much actual gore, though. One character relies on her hair to cover her breasts. Not breast hair, though, so... yay? I really love this game, though.",0
"While Dark Souls is a fairly violent game featuring blood and some gore (the amount of which is grossly overstated in the official review), I'm giving a 14-up as the main issue here isn't with the content but rather the difficulty.
It's a fantasy action RPG without any objectionable content save for the violence and perhaps some subtle undertones. Anyone old enough to learn how to play it should be able to no differently than playing something like Zelda, and I figure the mean is probably 14 or so.
I have literally nothing to check box-wise because there aren't ""not particularly easy to play/use"" or ""lack of role models/overt messages"" options. I've checked the message one just because the game is so great, and to be fair, there is a lesson about perseverance/gittin gud to be learned here.
An aside: this game has no sexual content. Anyone who thinks cleavage is cause for concern needs to get outside and get a breath of fresh air, perhaps stop being so afraid of their own body parts.",0
"dark souls is a game were you kill demons, skelletons, and dark nights and more this game is very violent and there is one boss fight were there is a topples girl who is like a demon you have to fight this is not for kids i recomend 17 an older",0
"This is battlefield 3. here is what i expected, blood gore, EXTREME violence, guts. Here is what I got! everyone got an experience like no other this game is truly based on teamwork it is the main aspect of this game. There are also tons of missions including, capturing bases, taking down enemy jets, and blowing up tanks. This game is not very violent (no knifing). This particular content is playable for ages 11-12.",0
hello people this game is good because kids gotta learn that war may be fun on video games but its not in real life and thats good to teach them that when there in to the army.,1
I recommend 14+ good game good story it really has everything a game needs,1
the game has violence like cod and gta but in my opinion as long as you know it's fake it's fine the language is ok not bad and their is nudity but it's pixeled out and there are sexual jokes but other wise I think 12 years old is when you can play it,0
"I'm a christian parent, Flat out this is the reason this is M. Playdough blood, alien killing, super powers blood when you hit the ground. I swear this game has the same amount of violence as the avengers! 11 and up!!!!",0
I love this game so does my kid we have fun togathor playing it,1
"This game is VERY violent, you can shoot enemies heads off, chop your enemies bodies in half with a minigun and snap enemies necks with a quick but cruel execution move. Although there is a ton of violence, there is little detail and not huge amounts of blood, which makes this suitable for no child under 13. The language is strong and plentiful, but nothing a 13 year-old wouldn't have heard before.",0
"SEX/NUDITY - There is some sensuality and passionate kissing in one scene, where two characters make out on a bed (no nudity). One scene gives the player the opportunity to go into a back alley with a man to perform sex, in order to get money for food; she gets on her knees, implying she would perform oral sex, however she refuses anyway before anything can actually take place. In refusing, the man gets annoyed and demands that she is going to ""take it"", otherwise threatening that he will ""get real mad"". Before anything else can happen, her linked supernatural being intervenes by strangling the man, and the main character escapes. There is some very mild nudity in a couple of shower scenes, although it is in no way sexualised nor explicit in its portrayal, mainly showing bare backs. VIOLENCE/GORE - There are sequences of strong violence throughout the gameplay and cutscenes. While much of the violence is more action-orientated (hand-to-hand combat scenes, action set pieces) and has less emphasis on the strength of the violence, there are some stronger moments where the violence is more disturbing and shocking, or has bigger emphasis on the infliction of pain and injury. An example of these stronger moments include a torture scene, where a character is cut with a knife on the arm, and it is heavily implied his eye is gouged out with a knife. While lacking in explicit detail or gory visuals, there is still some sight of blood and the whole scene is very intense. Another example is when your linked entity possesses a soldier to commit a mass shooting on a group of government officials in a foreign country: there is more emphasis on bloody impact detail than other moments of violence. Furthermore, another example is when a group of homeless people (one of whom is the main character) are threatened and attacked by a gang of thugs wielding baseball bats, and the leading member knocks out the main character. He also hits her again while she is incapacitated, and a pool of blood can be seen around her head. Other moments of strong violence include shootings and stabbings with limited bloody detail. There are also sequences of supernatural violence when beings from another realm torment the main character. PROFANITY - There is strong language (""f*ck""), and milder terms used throughout. DRINKING/DRUGS/SMOKING - There is some drug misuse when players have the opportunity to smoke marijuana at a party, which causes the character to feel light headed. There is also sight of alcohol consumption, and one character is mildly depicted as an alcoholic. THREAT/HORROR - There are frequent scenes of strong threat throughout, including some psychological threat and supernatural horror. There is also an element of sadistic threat in the interrogation scene. The entire game is very suspenseful, and also emotionally intense, and contains some mature themes. In addition, there are some points where the player can attempt suicide, such as the character finding a knife and beginning to cut her wrists (brief bloody detail) before being stopped, as well as attempting to jump off a bride into a busy road where she is again stopped before anything can occur. The theme of suicide is briefly touched upon in some scenes.
15 - Suitable only for persons aged 15 years and over. Contains strong content, and is not recommended for playing by any person below the age of 15.",0
"Same old teen drama stuff, if you’re kid knows about I think they are fine playing it to be honest",1
"There is very occassional use of strong language, and a couple of sex scenes with very limited nudity. Other than that, this is basically very similar to a superhero movie or TV show. It touches on some difficult themes and issues such as bullying, homelessness, and CIA's covert military operations, which your kids may not understand or even pick up on. But it certainly isn't unsuitable for them to play it.",0
"Well, this game is cool because when I was a kid I used to LOVE Robin Hood and the main chatacter Garrett is so much like him, only he keeps his items he steals. It's not a good role model because of stealing, violence, and sex. There's a lounge where u can CLEARLY see naked men and naked women having sex. For kids who can't handle violence, this isn't the game for u because of bows, guns, and whipping rods and fights. There also is a lot of language.",0
This is a great game. I have an eleven year old son. At first I was not sure he should get it it but he got the game for free on gold and I had him let me play it. I all really depends on how you want to play the game. You can see topless women if you do privacy invasions but other than that there is no sex. You can listen to swear words in cut scenes but if you mute it there is no swearing. And you control how much gun violence is in the game. You can get drunk or not. If you have a mature child it is a perfect game for them. And they can play with there friend who have the game and they can't play with other people pulses they invite them to the same party. Overall I think it is a great game and I think it receives to much hate from everyone.,0
"Great videogame.A good GTA 5 alternative for kids with age of 15-16.This video game contains intense violence, you can also kill innocent people as well as cops and your enemies. You can steal your favorite car or bike.You can hack different things.Like hack the traffic signal and make an accident spot or hack an ATM and take out some money.Use of words like f++k,sh+t,p+++y and c++t.Your character can also drink bear wine and other alcoholic drinks after which the screen goes blur for some time. There is only one scene that shows top less women.I won't suggest this game for someone under the age of 16.It made me laugh when I saw parents rating this game 12 and 14 and 13 and saying it is ok for them.I my self only allowed my 16 year old son play it and didn't allowed my 13 year old son.",0
this game is brilliant!!!!,1
"The only real problem would be violence, you kill a lot of people and there's a lot of swear words. But actually Aiden Pearce is a good guy, he kills bad guys. But you can kill innocent people but then your reputation goes down. And there's barely any sex only one mission but you can't see the parts and it's a cut scene so you can skip it. And as of drinking it's only one mission and there's no drugs.",0
This game is fine if you have ANY trust in your kids. I got it for my 9 year old and watched him play. This game is fine,1
It's very fun your child won't get bored it will keep them busy for a while. Trust me this is one of the best experiences on xbox,1
"It is a wonderful game, but your child may encounter some sexual stuff.",0
this is good role model for my kid and he loves riding the dirt bikes. If you are stuck residing if your kid should play this game it is a good role model.,1
"Very Violent, Lots of swearing, sex acts, nudity, drug use, and alcohol use. Not for kids but a really good game.",0
This game has partial nudity and bad language and a lot of smoking and its a okay for a teenager but not a child under 13 and a lot of violence and its its a rated M game.,0
To Start off the main reason its rated M is because on some maps like on Club House there is a room full of cocaine its in a boxes container it took me a couple months to realize what it was and on other maps there are bongs and other things but they get broke by other players in the first 30 seconds. On certain maps there are stripper led signs these are not that graphic and on Kafe Discovery in the kitchen there is a painting which has a naked woman on it. It is very hard to see the painting the player has to go out of their way to look at it and if they do its in black and white. This is one of the truly skilled games so your kid doesn´t need your credit card after they buy the game but like always there are things called elite skins where they have to use real money to buy. There are at the time of date there are about 30 operators on each sides Offense and Defense. Every Operator has a different ability and some of them work together with each other. Every Operator has a price you can either pay real money or play the game and get something called Renown. The operators price from 1000 renown (15 min-1 hour grind) to (25000 Renown 1 week grind of 8 hours every day) and every season 2 more operators come out. You need to know the maps well to play the game really well but that comes with time. Language wise there are lines for certain operators that have cursing like Thermite says Time to make a big f***ing hole and Hibana says As my friend says time to make a big f***ing hole in the wall and Iana says Damn if her gadget gets destroyed some operators say s*** when they get hurt these lines are not able to be switched out for other lines they have no rotation system they come out of no where. This game has great teamwork morals and a great way how to learn strategies and you notice all the security cameras in a room. I give this game 10/10 and great for 10+ that want a challenge.,0
This game is good for ten and up since it has barely any immature language and my son has not changed at all from playing this game,1
It is a fine game and I let my 10 year old son play it and he is doing fine in life,1
"Brutal swordplay and moderate gore (dismemberment is mostly to creatures/animals). Otherwise no mature content. Exceptional RPG build mechanics, robust combat and rewarding exploration. What it lacks in Skyrim's storytelling and accessibility it easily makes up for in gameplay depth and fun.",0
"Amazing game, I think it’s fine for tweens. No bad messages not many good ones either but really good game all together. No worse than lord of the rings",1
"“There's not much of a story and even less character development“
Clearly common sense media has no idea what they are talking about.",1
This game encourages you to perservere and not give up and there is an option to switch off gore,1
"A game who is notorious for its extreme difficulty, and alright Middle Ages themes. If your an extreme Christian who shoves god or Jesus into everything, you will not like this game at all, since it has themes of “witchcraft” if you believe in that. However, I played myself and found to be in wide disbelief of this games M-Rating. The blood is practically halo style, you attack, splatter out, then it goes into the floor. Horror themes are presented too, but since my 2 kids 13-16 already know fiction from reality, it is fine in my book. The game is practically an hard grind with a sense of pride on every boss you defeat, and it rather gives the player the meaning of preservation and holding onto something. Violence is overall high, but not Doom style. It’s just swords and bows, nothing of too much concern.",0
"There are references to child slavery; a brief glimpse of a first person flashback where one of the main characters (who is a 13 years old minor) are tortured and mutilated, to almost the point of dying. An adult secondary antagonist sexually harasses one of the main characters, who is a 16 years old minor.
At least two portrayals of catcalling, use of tobaco and explicit murder.",0
"Well Its Pretty Violent But A lil of intense violence when you shoot those bad guys in the head
Leon Plays a Great role and a great message(Save The presidents daughter) Also not alot of swearing",0
"Language: Mild
Sex: Strong Nudity
Violence: Some
Other: Strong Horror",0
"Sex and Nudity: 7/10
This game is one of the few to display full frontal male nudity
There are corpses stripped of clothing
Some of The creatures in this game are wearing revealing clothing, aprons that show their buttocks, or nothing at all
One of the antagonists is completely naked
There are disturbing paintings of torture devices with nudity female and male
Violence and Gore: 9/10
This games violence pales in comparison to other mature horror games, and even though this is true, it is still enough violence to make it for older teens
It is implied that Alexander and Daniel tortured people to stop the shadow, there are remenants of these devices
There is a section where you have to throw severed body parts to distract a creature, they look very graphic and detailed
When Daniel, Justine, or Oswald gets hit blood appears on the screen
This game's enemy design is disturbing as well as bloody
Overall the violence is depicted, albeit not detailed.
Language: 6/10
Infrequent uses of F**k, and S**t as well as other profane words
drugs and alcohol: 0/10
None
Scariness and intensity: 10/10
This game is known for being one of the scariest games ever made. So expect a lot of horror/Jump scares/ intensity
The water monster segment is known as the scariest horror game moment ever.
Overall, this game is for older teens or people who can handle the gore and scarier",0
"I’ll get to the mature content after I point out a few key things, first off, I was extremely skeptical when my son asked to get this game, he said “Dad it’s free on my PlayStation!” I decided to play it before him and wow, this game is very fun. It is a puzzle, scare filled adventure. Let’s start with the violence. Violence is extremely scarce in this game. When you are hit by one of the monsters a bloody scratch will occur on your screen and the borders of your screen will go red. The only gore present is in the environment, the castle is littered with arms hanging by a chain, or torsos in an Iron Maiden. These body parts can be fed to an invisible water creature, but the creature eating it is not shown. There is only one scene of direct violence and it is when your character Daniel, drills a man’s chest. This happens a distance away, and no animation, all you see is a spurt of blood in the distance. Sexuality is the only other major factor. The corpses in the castle are naked at times, mainly only buttocks’ are present, but I saw slight frontal male nudity at one point. This game is ok, for a 12 year old but I’d say wait until they’re 13. The heavy themes of what horrible things have happened are only seen by the corpses. I hope this helped parents.",0
"This is very violent, but it is fun and it need a lot of good teamwork.
When you play as survivor you need to be good at working as a team
In order to survive. The game is bloody and violent, but very fun, i haved played this game many times, and every time i play this it had been a fun time with my friends.
I think that someone that is 10 years old can handle this.",0
I think they have done PRETTY GOOD JOB SO FAR! ;D,1
"One of the best games you will ever play, brutal, scary and mature, this game is a must play for gamers who like engaged / strategy games. Abords mature subjects matters but is quite realistic in that",0
"Very fun, addicting, and a well made game.",1
people say it has strong language but your wrong this game doesnt have profanity its ok for children 12 and up but it is too violent .but the thing is that they say the f-word maybe 1 time and its an awsome game .if you can trust your kids to not use bad language then they can play it,0
"Okay, nothing with a normal game I saw the comments, but the violence is high",0
"My son asked me if he can have the game,,mafia 2,, so I searched reviews online and looked some let's plays of the game. Yes the game has a lot of violence and blood but when you know the mafia history Then the game is very interesting. My son is 13 years old. So I told him you can have the Game but first you have to understand a little bit the mafia history. Then my son read a small book about the old Italian mafia. I bought him the game and I looked how he played the game and its a very cool game . The game is 18+ but that's because the violence and because they smoke and drink sometimes. But that was the mafia. And I think also the game is in the past so it's not so violent. And that was the time then. I like it:)",0
this game is such a good written story it's amazing but a few things about the game is violence is pretty bad since it about the mafia and is really realistic of how the mafia was then language is ok you know f word b word and there's no sex the only thing there is isthe strip club but you don't need to go there so if your 14 and older you can play it o and if your kid saw godfather good fellas or scarface you can play this game,0
dis game includes a vast amount of profanity and sexual themes,0
I never played Mafia games or watched the movie but the 3rd game is coming out and one of my son's wanted Mafia 2. I got it from GameStop surprised it was removed from steam. But I heard the game had playboys but they were removed in an update because if backlash and loss of the rights. The game has lots of guns and shooting in missions and blood comes from a gun shots. The game has a nice open world that lots of kids and adults would find fun. There is swearing throughout the game but ALL Cutsceneces are able to be skipped. The game also has great cars it looks like older cars and the radios play older songs like book of love and life could be a dream. There are bars but no stripclubs or that stuff in the game. This game may have a Mature rating but I think it deserves a second chance. I highly urge you to play this game if you can find it.,0
It is a great learning experience and expands kids cultural views. Its not like kids are going to go out and do the very few questionable things in the game. Great learning experience,1
"Pretty decent game, but it is over the top violent, lots of sex, alcohol, tobacco, drugs and cursing. I am not generally affected my foul language, but the ""F"" word was used so often that I had to walk away from it a few times.",0
I love the game but the violence and the language and the nudity is not for KIDS it should be played by MATURE AUDIENCES ONLY,0
"For the record, I love this game, but I got it for an 18th birthday present and it should be kept as an 18th birthday present. It's a very good story , but it sends wrong messages, there is too much sex and nudity for kids, and the role models aren't meant for kids",0
"I love Mafia games and movies and this is definitely my favorite game. My son, thirteen also enjoys these so I let him play this. Overall, the shooting you do isn't so bloody or violent, but the cut scenes are brutally violent (such as a man being cut to death by several knives) and sexual (a gentlemen's club with a BJ). However, the cut scenes can be skipped. Heavy use of F and SH. Alcohol, tobacco and dope were sold. Vito is portrayed as a man who cares about his family, even though he does resort to violence sometime. Great game, just skip the cut scenes to make it appropriate.",0
"Dragon Age was originally violent with people getting dismembered and a very hack and slash nature. The DLC of dragon age is obviously going to be pretty identical. But this is a little worse in my opinion because its quite noticeable that the gore is higher than Dragon Age: Origins. Yes, I know its DLC for Origins. Some skeletons and gory parts in this doesn't really make it very appropiate, Some suggestive Sexual content and not a truck load of swearing, Gore, like Origins is the main concern.",0
"The game is well made. In the game you use hundreds of creative weapons to kill zombies. When zombies are killed, there is a small amount of blood on the ground. It fades after 2-4 minutes. Zombies only have gruesome deaths if the player uses explosives. Though chainsaws and whatnot can be used to remove limbs, it is entirely comical in its appearance and completely unrealistic. In some occasions, the player can chop zombies in half. This is suppressing considering the nature of the game, however it can only be done with certain weapons, and it is very quick that you could blink and miss it. The sharing is minimal. S--t is used along with other milder profanities, people are called names like a - hole and p---y, but it isn't anything that your child will not ever hear. There are many references to drinking throughout. The only reason that the game got an M rating is the blood l, which is bright red and unrealistic. The game does have online features, but I don't let my 10 year old play that quite yet. I only let him play with people he knows with my supervison.",0
The F word is used occasionally. Plus some strong violence is added in. My ESRB rating M for sequences of strong violence and gore and some language.,0
"Yes there is blood, language, nudity, ect. So don't let kids under thirteen play it. Simple. Anyone thirteen and up, have at it! It's a blast to play! I usually end up shrieking at the game system because I am not skilled enough to play it so I always loose. Ha ha, it is a fun game. Recommended.",0
"Castlevania Lord of Shadows is a great action game which you play as Gabriel, which you venture through horror and fantasy themed environment fighting creatures like vampires and werewolves. For the violence, it is pretty intense and bloody, which you use your cross-shaped whip weapon to dispatch and dismember your foes with rather graphic and gory results. There is no sex in this game, however there are some creatures in the game which show some graphic nudity such as bare breasts.",0
This game is awesome! I recommend it to anyone!,1
"This game has 3 main concerns. Violence, sex references and swearing. First the violence is strong and in some ways impracticable, with heads flying off unrealistically. The level of violence is similar to Skyrim, a similar game in all aspects. The game is in no way glorifying violence, and is in no way a shoot-em-up. Parents must think about their child and their understanding of how violence must not be tolerated. Though the actual combat is not abundantly gruesome hand to hand fighting, the violence is present and in no way entirely avoidable.
The sex is scarce and though prostitution is present in one of the regions, it is not accepted anywhere else. The prostitutes can be talked with but that is the extent of any interaction. Their clothing is revealing and 'slutty' but there is no real nudity throughout the game.
Swearing is common but remains in the means of *ss, d*ck, cr*p and other curses. there is a rare f*ck and sh*it but nothing outrageous or not found on TV or at home (let's be honest).
The only other concern is alcohol and drugs. The drugs can be taken but in addition to the blurred screen, mimicking the real life effects, the player can become addicted and they can have bad consequences. The view of drugs is that they are fun but this is an extremely small part of the game.
Overall this is an amazing game and your child will have lots of fun on this. The game is segmented into quests and can be saved quickly so youre child can easily be taken off of it.
I hope you found this helpful :)",0
"Right off the bat it is clear why this game has an M rating, there is blood and gore, profanity (one character uses the ""f"" word about ten times in one sentence at one point), references to sex and depictions of alcohol and drug use. However, it is entirely in the hands of the player to decide how to interact with this world, one can (and I have) play this game without harming another person or creature once. This game also provides surprisingly deep quests which test not just the player's resolve and skills, but their morality and politics. For example one quest has you uncover where stolen water is being sent and the culprits are only stealing it so that their community can remain independent from the governments vying for power, can theft be tolerated if it is being done to feed the starving and keep people free? Each major faction also has a political stance and are more than happy to share their philosophy with the player. When the leader of the shockingly evil slaving faction (the legion) is asked how he justifies his atrocities he busts out Hegelian dialectics and ancient history to support his cause, when citizens of the flawed and struggling republic (the NCR) are asked why they support their government they might respond with either a patriotic speech or an intellectual defense of the virtues of liberty and egalitarianism. While playing this game you will constantly be forced to make tough decisions that are engaging on an intellectual, philosophical, and emotional level which is an important thing for teenagers to be doing. Another important thing this game does is treat sexuality with respect. Two companions in this game are gay and they aren't treated any differently for it. They aren't ashamed to mention it when it comes up and there is no dialogue option to treat them with incredulity for it, few games treat gay characters with such respect and equality today and this game is over a decade old! This game is extremely engaging and can really test not just a teenager, but also an adult's perceptions of the world and right and wrong. While the game is beginning to show its age, if someone wants to try it out I cannot recommend it enough so long as you are aware of the violence on the surface and heavy themes underneath.",0
It's soo good it's hard to describe,1
"It's true that this game contains violence, drug use, and some suggestive content, but what game doesn't these days? Quite frankly, it doesn't seem like something that should be restricted to children, but you should probably check if your child is mature and understanding enough of the fact that some things in the game should not be recreated in real life. While it does contain some suggestive content and drug use, it isn't very strong. And it does seem to teach kids life lessons, because the game does reward good behavior and punish bad behavior (generally speaking).",0
"I am a long-time gamer and this is easily one of my all-time favorite games, but I feel very strongly that this game is not appropriate for children age 12 and under. The biggest issues for me are the violence and drug-use. The violence is extremely over-the-top, if you play this game for no more than a few minutes you will probably see at least one head exploding in slow-motion and in graphic detail. Limbs can be severed in combat and it is possible to dismember corpses. It is true that the graphics are far from photo-realistic, but the levels of violence are so extreme that I really don't think it matters. Another troubling aspect of the violence is that it is not uncommon to witness characters being tortured, dismembered or just generally brutalized even if the player chooses to play as a pacifist.
The drug use is even more troubling. Although ""chems"" (fallout slang for drugs) have negative side-effects in the game there are certain chems that the player must use to be successful. Moreover, the negative consequences for drug use really aren't severe enough (it is not possible to die from an overdose, for example). I feel like this is a very dangerous message for kids. Also, unlike most games the drugs are presented in a very realistic manner, instead of ""potions"" or generic ""first-aid kits"" Fallout uses items such as bottles of prescription pills, syringes or inhalers as power ups, once again a very bad message for young players.
Although there are no explicit sex scenes, sex is a big part of this game and basically unavoidable. There are prostitutes and it is also possible to have sexual encounters with a few other characters in the game, although the screen blacks-out during these encounters the audio continues. Compared to the violence and drug use the sex is not nearly as prevalent, but still inappropriate in my opinion.
Profanity is also commonly used throughout the game, but this is a minor concern when compared to some of the other aspects.
All-in-all I would say some teenagers may be mature enough to handle this game, but even then I really think a responsible parent should have a frank discussion with the kid about the use of drugs in this game beforehand.",0
Kids stay out of this game this game has sexual and band language used in cutsences,0
"As the title of the games shows - this is about assassin's. That means that violence and killing are definitely part of the game. I would start out playing the game with your child to make sure that they know that this is not reality. The majority of children already know this, but it's good to make sure.
A lot of the buildings and people are taken from real life. What they actually are has been changed for the games. But it is a good learning experience to look up to see if the buildings were real and if the people were real and if they really did do the things that the games show. For instance the Auditore family, including Ezio, were not real. The Borgia's were definitely real, as were Machiavelli and Leonardo di Vinci. But their actions in this game did not (for the most part) take place.
Ezio does not kill the innocent. He kills only what he is supposed to kill, and if the player misses and acidently kills an innocent, the game states that Ezio did not kill the innocent. If more innocents are killed the memory will restart. In fact, in the games he comes to the aid of women and children that need help. The programmers, also, gave him a great sense of humor.
Some other reviewer mentioned the paintings. These were done by the Painter Raphael. They are considered classics. This would be another learning experience for both parents and children. Finding out who Raphael was, where he lived and what the period was like. In Assassin's Creed II, there were a lot of Classics done by various artists.
Another learning experience is that the Templar's were not, in real life, the bad guys, and the term hashishiyya or hashishi as used by Muslim sources is used metaphorically in its abusive sense (i.e. ""irreligious social outcasts"", ""low-class rabble"", etc.). ""The literal interpretation of this term in referring to the Nizaris (as hashish consuming intoxicated assassins) is rooted in the fantasies of medieval Westerners and their imaginative ignorance of Islam and the Ismailis. These supposedly medieval fantasies were still in vogue as late as 1990 until the publication of the ground breaking book on the Ismailis by the Twelver Shia author and researcher in original documents in Arabic and Persian that had been discovered in the late 20th century concerning the Ismailis in general and the Nizari Ismailis in particular. (This citation is from Daftary, Farhad (1990). The Ismailis: Their history and doctrines. Cambridge, England: Cambridge University Press. Page 13)
The two sides in this game were not, in reality, rivals or enemies. It's just that you cannot have a game without good guys and bad guys. So creative license has been taken in order to make a very good game.",0
"Way to much sex in it as in a cutseen a man sexually
Attacks a woman saying "" I'm sick and tired of having
To open your legs"" an then you attack the guy. Lots of assassinations to some bad and good guys. NOT FOR KIDS!!!!!!",0
"This game contains strong violence, yes, but you can turn off blood. The sexuality is very brief, and profanity is nothing your kids haven't heard. This is an awesome game, I recommend it for everyone",0
"Assassins creed brotherhood should not be a problem for a teen. Most reviews say the three problems are language, sex, and violence. The entire game includes less than 3 uses of the f word or s*** in English although there are many uses of h*ll, d*mn and other words that are not even bleeped out on tv. The violence consists of sword fighting and killing criminals with a knife. It is not more bloody than any shooting game out there and not something your kid will copy because the entire game is set in renaissance Italy hundreds of years ago. The sexual themes include a scene in which the main character is in bed with a woman but the scene fades out before any nudity is shown. Also you can hire prostitutes working in the streets to distract enemy guards so you do not have to fight them. All in all you could watch one episode of csi or burn notice which is rated tv-pg and see much worse things in all three areas of concern. For me the only thing I wasn't sure about was the theme that your child is controlling somebody who runs around a city performing premeditated assassinations. This kind of bugged me but than I thought it was better than many games that have you shooting people and many of those are rated T. Also all of the people you kill are historically real people who were weapon dealers, corrupt warlords, or other evil people with power. Hope this helped.",0
