label,title_review
s,"Great Alt ought the game contains some violence, killing giants and spirits it's a great game that has a character trying to save his loved one and fighting for her, i don't care there is violence i think 7 years old can handle it"
s,"Overated and boring, has terrible controls. Nowhere as good as people are saying. There's potential somewhere in Shadow of the Colossus to be sure, but it's just not a very fun game as it is. The controls are clunky, the fights are repetitive, and the world just feels so boring and empty. I honestly don't see how this game benefits from being open-world at all. And riding through the empty landscape, which is completely devoid of any kind of life spare the odd lizard, is just really, really boring. In games like Skyrim or Red Dead Redemption 2, the world is teeming with life, and you never know what random thing is going to suddenly pop-out in front of you to draw your interest, whether it's a hungry bear wanting to eat you or the distant screams of an NPC in need. But in Shadow of the Colossus: nothing. None of that. It's simply dull. I honestly can't see how people criticised Fallout 76 for being ""empty"" and then praise this game for this game for the exact same thing. It makes no sense. Maybe you'll enjoy this game, who knows, most other people have seemed to, but in my opinion, this game is mediocre at best. The graphics may be good, but good graphics can't redeem an otherwise poor game."
s,"Good But Challenging Shadow of the Colossus is an interesting game. This version is a remake (not remaster) of the game from 2005. It tells the story of a man named Wander and his horse, Agro trying to bring a woman back to life. You must do this by slaying the 16 colossi that roam the land. The game starts out easy enough but after defeating a few of these monsters the difficulty increases. I constantly found myself watching youtube tutorials to see how to take the colossi down. The reason for this is that you are given very little instruction on how to do stuff and even when given, it was very vague. This could be frustrating for some people. The violence isn't horrible, but when you hit the colossi's weak spots, black blood streams out everywhere. The end scene is also a bit violent (thought I'm not going to spoil it here). After you finish the campaign there isn't too much extra content. There is a time attack mode and a new game+ but not much else. This is a good game I would recommend getting due to its good story, beautiful open world and fun (but difficult) fights."
s,"Fun It is a fun game, but it does have blood. You basically figure out how to get on to 16 different monsters and then scale them to get to their weak points. Then you stab it and there is a gush of black blood. The monsters are not very scary and shouldn't give most kids nightmares. The graphics are amazing and totally worth the buy. Thanks for reading my review"
a,"Comedic slasher game, not sure why the age rating is so high.. Sure, it has gore and violence, but the whole game is made comedic and satirical, so why is it rated 15+?"
s,"Challenging but Rewarding City Builder/Steampunk/Survival Game Violence: Overall grim tone, some text references to death and violence. A handful of still images depict small amounts of blood. | Sex: One building that can be built is a brothel, however, nothing is shown and there's no descriptive dialogue either. | Language: Rare instances of ""hell"" and ""f*ck"" in text. | Drugs: Passing references to alcohol."
s,"Frostpunk (now available on steam) Game is very kid friendly, could be compared to games such as minecraft (but there are no zombies)
You start in the cold off with no shelter no food and many people. Make your own laws such as improving people's lives through making care homes for the physically disabled or even inventing new recipes to feed more people while using less materials.
Overall a good game with good challenges and never a boring moment."
s,"Great storyline, M rating is WAY too high. Frostpunk is a great game filled with challenges and storyline. However, I believe the M rating is way too high!
First off, it says there's strong language which isn't true! I have played a lot of this game and have only ever seen one F word which was in the DLC Last Autumn where (Skip the next line to avoid spoilers)
Your superstitious workers see an owl and start to slow down work because they think it is a bad Omen in which your only response is ""F*** Owls"" so if you don't want your child seeing that then don't get the *COMPLETELY OPTIONAL* Last Autumn DLC
The next one I'd like to address is violence/blood in which the only blood I could find is a doctor holding a bloody rag as one of the icons for one of the laws in the game and other than that there is only mentions of violence such as ""A women assaulted her neighbor for fear he was spying on her"" or such as that.
Lastly, it is listed that there is ""sexual themes"" in the game which isn't true! The only thing that can be close is that you can sign a law in which prostitutes are added into public houses (taverns) which don't tell your child anything about what those are so if your child doesn't know what a prostitute is they wont learn what it is and if they do then it'll be nothing new.
All in all if your child is 11+ then this game is good for them!"
a,"Frostpunk is a very fun and well made city building game- but it's not for younger kids. This game is very good! It is very fun and interesting, and will make you sweat as you try and keep your city of New London alive! The one thing I will say is this game is NOT FOR YOUNGER KIDS! If you can't handle: extremely depressing scenarios, suicide, cannabilism, murder, mass death, and anxiety, this is not for you. One of the most bleak and cold games I have ever played. Sorry, but your little Minecrafters shouldn't be on this game."
s,"Amazing game Best game so far in the SSB series with Kirby
King Dedede
Samus
Fox
Falco
Wolf
Mario
Dr. Mario
Luigi
Princess Peach
Rosalina
Wario
Yoshi
Bowser
Link
Toon Link
Young Link
Zelda
Sheik
Pikachu
Pichu
Pokémon Trainer
Lucario
Charizard
Jigglypuff
Mewtwo
Greninja
Donkey Kong
Diddy Kong
Mii Fighter
Wii Fit Trainer
Captain Falcon
Mega Man
Marth
Roy
Ike
Villager
R.O.B.
Mr. Game and Watch
Shulk
Snake
Meta Knight
Pit
Dark Pit
Lucina
Sonic
Ness
Lucas
Olimar
Little Mac
Pac Man
Bowser Jr.
Ryu
Cloud
Bayonetta
Duck Hunt
Ice Climbers
Zero Suit Samus
Robin
Corrin
Palutena
Ridley
Simon Belmont
Richter (Echo Fighter)
Dark Samus (Echo Fighter)
King K. Rool
Inklings
Isabelle
Ken (Echo Fighter)
Incineroar
Daisy (Echo Fighter)
Chrom
Pihrana plant
Joker
Hero
Banjo&amp;Kazooie
Terry Bogard
Byleth
Min-Min
Minecraft Steve
and Sephiroth"
s,"I have 2 kids 9 and 14 It’s a great game and I have searched for ages to find one appropriate for both my kids. Although the point is to push, knock, throw the other player off the map there is no real violence or bad content. Both my kids are loving it and I am really happy."
s,"Good for a spread of ages I have to kids an 8 year old and a 13 year old, and have spent a long time trying to find a game that is ok for both of them, and this is definitely the one. Their is actually none of all the stuff described in 10 + reviews. And although knocking the other player off the edge of the map is the aim it’s all cartoon and there is no real violence or blood no one gets hurt."
s,"why is smash ulltimate rated e10+ Because smash has special skills but there is no blood and gore added to
the game. There is no bad language but some characters wear skylight
suits which shows some sex refrences but there is no alcohol and drug
abuse in this game."
s,this is how the review should be its a game where you attack people but it should not get this 12 + rating it should have a 9+
s,"It's a beat'em'up with no blood or gore. Given the genre it is exactly what you'd expect, punching, kicking, throwing fire balls etc. but all very tame.
A really good beat'em'up with a tonne of content."
s,"super fun! Such a fun game! As a family we really enjoy playing it together. Lots of different characters to get and play with. 8+ because some characters have revealing clothing- not too big of a deal, but worth mentioning (so annoying that game developers even add that...). Overall lots of fun!! Definitely recommend it!"
s,"Appropriate and entertaining For my kids 9 and 11 years old, it was a really fun game that kept them entertained on long trips and other journeys. It went really well with their recent purchase another set of joycons and when I looked at it seems to be appropriate."
s,"Eh... Maybe This game is revolved around fighting which already is a minus, In this game u can master the game pretty easily but its not too good for new gamers, but overall besides the violence and the consumerism its not that bad!"
s,"SO MUCH FUN I play this game soo much that it is embarrassing. Great game if you want to have a family game night. Well, family game night for kids 9+... I suggest to anyone who owns a Nintendo Switch.
Retails at $59.99
—
What’s in the game?
Violence - Violence is the point of the game, as you brawl against every character for domination. You'll use fists, feet, weapons, objects, special skills to defeat enemies by launching them off the screen. Cartoonish nature and lack of blood and gore lighten impact of gameplay.
Privacy Concerns - Can play with people all around the world.
Sexy Costumes - Some female characters wear skintight costumes."
s,Truly the ULTIMATE game Packed with content that will keep me playing for years to come. Every Switch owner should buy this game
s,Amazing Game but... it's not Melee
s,"Really good and engaging game This was the first game I played on my switch. Nothing in this game is inappropriate except for VERY low violence, and no blood is shed. There are DLCs in the game (Fighters you must buy with $$) and they are not worth it. Its worth the cost of $60 itself. Buy it and have a fun 22 hours of play!"
s,"Why Smash Bros. Is A Great Game For Everyone Fighting games realize it or not, are very good for the human body. Learning patience to master a hard to play game takes a lot of effort and memorizing all the button presses to activate your combo is captivating. Maybe not for really little kids because it is pretty difficult and your spoiled little baby might not like it and continue playing Fortnite, but this game is one of the best I ever played. It has lovable characters with such creative and quirky personalities. As funny as it is, this game can also lead into a well paying job, people win more than 1 million dollars a year winning tournaments of this game, where they practice and meet new friends, and also get the dough!"
s,BEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEST!!!! Super Smash Bros. ULTIMATE is the best game eveeeeeeeeeeeeeeeeeeeeeeer!
s,"Knowledge needed and rewarded ten times over The only downside is that characters you don’t know of in this game are probably seen as strange, and some are suggestive in some way
That is nothing compared to the positives that this game brings to all
This series is beautiful and WILL stand the test of time as it brings together so many people from every spectrum of the gaming fandom; I should know, games I never heard of before were introduced to me the first time I played this series, and I will forever be grateful got how many lives this game has changed (including mine)
Bless you Sakurai: you are a true hero"
s,"A must-have for any Nintendo Switch owner. A combination of an anime-style graphics game, a crossover fighting game, and even has a story mode. Thanks, Sakurai. Super Smash Brothers Ultimate is a 100% MUST-HAVE for any Nintendo Switch owner and anyone who's into crossover fighting games.
There really is no inappropriate stuff. Sure, fighting is the main focus of the game, but it has very anime-style graphics, and there's no blood involved.
However, quite a few characters come from T or M rated games such as Joker from Persona 5, Bayonetta from the Bayonetta series, Solid Snake from Metal Gear Solid, Cloud Strife from Final Fantasy VII, and others. The controls of the game are easy to get used to, and there's an in-game tutorial on how to play. There are 70+ fighters and a little over 100 arenas.
From the game menu, there are several gamemodes: Regular Battles,(in the Smash category), World of Light(the game's story mode), Online Battles,(which requires Nintendo Switch Online), and in the Games and More section, there are some other minigames.
There is also downloadable paid content, or DLC. This is content that is not available through normal gameplay. The first one, a standalone fighter, was Piranha Plant from the Mario series. After that, they made a ""Fighter Pass"", which contains 5 challenger packs. Buying the Fighter Pass grants you access to its content as soon as they are developed. Each challenger pack contains one fighter, a soundtrack, and a stage. The first Fighter Pass has the DLC fighters Joker (from Persona 5), Hero (from the Dragon Quest series), Banjo-Kazooie (from Banjo-Kazooie), Terry Bogard (from the Fatal Fury series), and Byleth (from Fire Emblem: Three Houses). Bandai Namco and Sora Ltd. (the developers) are also developing a second Fighter Pass, which will be completed by December 2021, and this one will contain 6 challenger packs. They also revealed that the first DLC fighter in the second Fighter Pass will be from the ARMS game. Piranha Plant (Piranha Plant is a standalone fighter, so he is not part of a Fighter Pass) costs $5.99, the first Fighter Pass costs $24.99, and the second Fighter Pass costs $29.99. You can also buy each Challenger Pack individually if you'd like.
Overall, the game is pricey at $59.99, but it is definitely worth it. Thank you, Masahiro Sakurai (the director)."
s,SSBU Rating and Review why Rate this 12+ It Should've been rated 9+ I Remember getting this when I turned 9 and it was cool But the smash Bros World Of Light is Extremely Hard and characters like sephiroth steve mario donkey kong bowser sonic are cool
s,"Cool game with your favorite nintendos So super smash bros is really cool. Mild violence though in scenes like fighting, flashing lights and people beating up each other. It’s really exciting and heart pumping, and good for your tween if they love nintendo characters."
s,Great Game! It’s good with tons of characters and it’s great in the game with tons of items and libraries of songs that play.
s,"A challenging and fun game It is fun because its a game where you get better and better by practice. The different difficulties of cpu's can give you a personalized practice match where you can get better. You have 70+ characters to choose from (some are DLC), very simple fighting style, and you can fight pvp. I don't see anything inappropriate in this game, you can't text or send messages through the game so the only way to do something inappropriate is with the character, which I don't see possible because even if you do find a way to be inappropriate, witch I have been playing this game for years, they wouldn't be able to for more than 1 second before they get hit. Overall, I say it's an amazing and wonderful game."
s,"Good game Not much bad stuff to say. Amazing game. Note that there are a few characters for, series rated T or M (Ken, Ryu, Sephiroth, Cloud, Bayonetta, Snake, Joker from Persona, Street Fighter, Bayonetta, Final Fantasy, Metal Gear series in no particular order) and a child May want to find out more about those characters and play their games."
a,Blood It has blood but censor when you use sheik's final smash and it is violent. i like the game it cost like 50 dollars and you have to buy extra characters
s,"Easy to play A fighting game that is very creative and easy to play. I mean yes, ther is voilence, but now realy in games like brawl stars is voilence without a goal. But in Smash bros. you need to fight angaist the darkness. Isn't that a cool and good concept?"
s,"I am sorry CSM but.... 12+? This game has no blood, does not really have talking so it has no swearing, the only reason it could be ""restricted"" is because of the fighting which is the main point of the game. It is not realistic and is fine for any age. The only reason you made need to be older is because of the controls but if they can learn it they can play it."
s,This is Amazing For Those 10 And Up Kids Can play these awesome game for children and adults ages 10 and up
s,"Super Smash Bros. Ultimate This game was extremely fun, and actually has a good adventure mode plot, and can introduce new characters from Nintendo that people have never heard of."
s,Fighting but............ the game has fighting but there is no graphic blood yet your goal isnt to terminate the characters
s,"Best Game. Period. Boom. True Facts. 63 playable characters is MAD! With a deep, competitively played fighting system. It couldn't get better! A wide range of characters from many franchises. A percentage of them not even Nintendo properties! With a story mode FINALLY, Smash Bros is at it's peak! You are doing something wrong if you don't have this game. It's worth buying a Switch for."
a,"Easy to play, hard to master. Super smash Bros. ultimate (SSBU) is great. great gameplay, visuals, multiplayer, everything. But here are some warnings, some of the spirits , fiora, cheerleaders, elite beat divas, etc. are somewhat scantily clad, as well as some of the characters, zero suit samus, pyra/mythra, but not anything that will make you squirm. one of the spirits is the devil (cuphead) but it is not scary, and is very cartoonish, as it cuphead itself. one of the assist trophies says ""drinks on the house"" when he leaves, and mario appears to die in the dark ending of the story mode. make sure kids don't get creative with camera mode, as you can look up the skirt of certain characters, such as zelda. but this is a great game, and if you are thinking about buying a switch, this is the game to get with it."
s,"Appropriate for kids who known about WW2 There is not much blood in the game, if someone gets shot, stabbed or blown up the just go limp with a small squirt of blood. There isint to much language, nothing that a mature 10+ year old couldn't handle. The game is also very good so your child should like it. My 12 year old daughter asked for it so I checked it out and I think before you let your kids play this game you should watch something like band of brothers or saving private ryan with them and if you they can handle that then they are pretty much good to go, just make sure they also know a good amount about WW2 and then I think you It is fine for them.
Also sorry if my English isn't that good it is my second language."
s,It has a ton of gore and language but not that bad! If you have played things like call of duty world war 2 then you can start playing this game and i mean like... why not? A 12 year old is just starting to grow up and use this language when you are not looking so honestly... like i said before why not
s,"Its pretty good. alright, to start this off, this is probably my least favorite battlefield game. and number two, common sense is very strict. like it probably has the most lanuage out of any battlefield game, but eh, i dont really care about language. it also has blood and violence like any other battlefield game. by the way, i dont care about violence, consumerism, or language. but what I do care about, is sex. and none of these battlefield games have sex so yay. Thats why im so leanient. your welcome! :)"
s,"Wonderful Game! This game is lovely! My 12 year old daughter became very invested in WWII history and this a a great game to feed that fascination. Although there is minimal swearing, the rest of the game was delightful. There was no blood."
s,Great It isn’t gory and there a excellent role models
s,"Awesome action packed WWII shooter Battlefield V, one of the best shooters I have ever played did not happen to fail even the slightest. The action packed shooter leaves explosions going off everywhere you go and always a gunfight to enjoy, but I should be telling you my thoughts on its age rating. So first up this does not at all exceed an M+17 age rating! It is still, I would say recommended for very mature teens as when shot at, soldiers cry in pain bleeding out very realistically on the ground, blood covering the palm of their hands. Yet it seems really the only blood is them moments when you are bleeding out on the floor which can be quickly skipped. Gunfire is quick and blood is almost unnoticeable. Often when on the floor soldiers will shout out swears in whatever country they come from, whether that is in German, British, American whatever language. Most of the swears are quite little and nothing much but rarely the British will shout “f-cking help me!”. The game modes are very tactical and often require a lot of experience which can put the player off the game but it isn’t worth leaving such a good game! The sex is very slight, just some along the side in story missions but they are very little and hardly noticeable jokes. Young audiences can be exposed to online multiplayer game chat, being able to hear random people online which can be an issue but you can easily switch that off in settings no sweat. The Story and Multiplayer game modes show a lot of great messages proving well that you can win anything if you work as a team and I think this game deserves a 12+ rating!"
a,Fun game Battlefield V is a really fun game set in the WW2 era. It contains a wide variety of game modes and it also has single player missions. You can play as normal infantry control vehicles and fly planes. There isn't an excessive amount of violence but you do see a small spurt of blood when you kill an enemy. Infrequent swearing is also present in the game. Sometimes when you get knocked down your character swears. In the second single player mission there is some frequent swearing so if you don't want your kids to hear that then keep them away from that mission. No dismemberment is present in the game. I would recommend this game to any child over 13 but no younger.
a,"Not as bad as it seems. The first thing parents need to know is that common sense is over exagerating. This game should have been givin a T rating, cause its just like Star Wars Battlefront, with great graphics and little gore. When you shoot someone, a small splash of blood will fly up and then dissapear. I think the main problem with this game is the swearing. Unlike COD, theres no option to turn down the language but you can for the violence. The language isint that bad, just the everyday language you hear on the middle school playground. If you heard bad words before and wont use them than this game is FINE. Thank you for taking time to read this review."
s,YES A GREAT GAME!!!!!! But planes are hard to get in this game.
a,It has some violence but not something a 13 year old haven't played yet I think its ok for teens and up. Not tweens and kids though.
s,"Fun and exiting game! All around this game is great. the most swearing comes around when you're playing as a brit. Blood/Gore: If your child has seen movies such as Saving Private Ryan or 1917, the gore is a lot less than those movies. the most gory part are when enemies are being stabbed. swearing includes 2-3 f-words per game (depends if you're playing as a brit or not.) 4-5 s**t per game. thanks for reading my review and if you get the game, have as much fun is i have had! :)"
a,"Scampers away from the original charm of the series but is very fun. I am a professional PEGI reviewer. ( I gave this PEGI 16)This game is a must-have for teens. The violence is slightly overstated in the review. There is a very evident bloody spray when enemies are shot. There is a long-lasting blood mist when enemies are sniped. There is brief gore when enemies are shot. The game only shows evident gore when enemies are stabbed. The violence in my opinion is 8.5/10. Games which have this level of violence are Sekiro(8.7/10), the ghost of Tsushima(8.4/10), AC Unity(9/10). There is a great deal of language, f**k, sh*t, hell, damn, bastard, m*therf*cker, c*nt, ass, are all used commonly. The language is 9.6/10.(Worth noting that HARSH language is only used by brits.)
A few games which has this much language is GTA V(10/10), and Gears 5(9.8/10), and not much more. It is worth noting that language is only harsh when playing as a brit.(There is one 10 min war story without around 20 f words!) Language is present when playing as an American and German but the language is not as harsh(s words and b words) and they speak their native tongue. I think that the chaos of the multiplayer and the emotional power of the last tiger war story overshadow some of this mature content. This makes the game perfect for teens, thank you!"
s,"Fun, historically inaccurate, kids can handle the violence This game isn’t anything special, but it is fun to play and has a good multiplayer. The violence in the game consists of anything you could do in an actual war, mainly being guns, knives, and explosives. There is blood but not really any gore, and the blood is minimal. There is explicit language in cutscenes, but it’s nothing a teen wouldn’t hear in the hallways. My main problem with the game is that it isn’t historically accurate. Guns are much more diverse and colorful than they actually were and the campaign, (except for “The Last Tiger,) is made up or incorrect in many aspects. The most historically accurate experience in this game is the conquest game mode."
s,"Perfect for ages 13 and up This game is perfect for kids who can handle a bit of violence and blood, know that none of it is real ww2 footage and isn’t a sociopath.
Perfect for lads named Tom L"
a,good game it is only violent in the war stories so if you let your kid play i surgest not letting them play the campain
a,"NOT BAD GOOD FOR PRETEENS Fine for eleven or up, violence blood, language, but language is mainly in the cutscenes which you can skip"
s,"Great game! It's both educational and fun, and I think should be played by everyone age 9+!"
s,"Safe Violent Video game. But sacrifices preservation of actual history Battlefield 5 is the fifth one in the legendary selling series. But I know you don't care about that, I know why you are here. Is this game violent? Unless you find pg-13 action movies too much for your child then no. Will this desensitize my kid and turn him into a younger version of Osama Bin Laden and or Hitler? Absolutely not, in fact i'm scared if you think that. Do I think this teaches you anything? No I don't, as a person who values historical accuracy and the preservation of history I do not. The story mode for this game is not accurate and ignores obvious facts at one point they attribute the liberation of a town in Norway to one person they don't mention the resistance fighters who fought for it and died they ignore them, to push their own agenda, not to mention the ninja sword and a woman with a prosthetic hook for a hand in the reveal trailer. Do i think that this game is too violent no, do i think this game is going to make you kid into a psycho like the media is trying to say, no i do not. But i am unhappy with the disrespect of history. So if you son/daughter wants this game by all means let them have it, but mention to them that the war stories are not true and are fake, They should find this game fun though, and you will too if you try it and get good at it. The bad language is really basic and your child is gonna be fine assuming that hes 12 and or 11. Plus he/she has most likely defiantly heard it before in the movies. People i have noticed on this site are over praising this game i suggest buying call of duty world at war if your child has a pc and or ps3 or xbox 360. You can read my review on it when you search up Call of Duty World at War."
a,"Please read this review I have rated this game 15+ for violence and bad language, Violence 4.5/5 you shoot, stab, club and throw grenades to kill enemy players, resulting in puffs of blood as infantry, in vehicles you shoot explosive shots from tanks and can shoot a machine gun, the explosive kills do not have blood or dismemberment but do send people flying, in planes you can drop bombs on people and vehicles but all violence is off screen and you only know that you kill people because of the kill feed. In a cutscene somebody is shot at point blank range with a small puff of blood, you hit somebody's head on a table.
Language 5/5 frequent use of f**k and s**t even online, from your character, and one use of c*nt."
s,"Disrespects ww2 vets Not historically accurate at all. Represents disabled women fighting in America s frontline which we know is inaccurate. It takes away the realism of previous battle fields to make it “politically correct” and not offend SJWs. As a woman I am proud to play as a man because it was them who fought on the frontlines and woman who did the equally important role of healing them, caring for the children, etc. Also , if EA wanted to be politically correct they could have touched on the great female Russian snipers who killed countless nazis and not have put their own spin on the war and still call it accurate."
a,"Thrilling campaign filled with violence and profanity While there is a lot of violence and blood, there is little gore, and it is not emphasized. Language is consistent but powerful."
a,This game is awesome Now common sense media again with there fake reviews is of course wrong again this game is alright for people 13+ the reason for this is because this game teaches u about something historical yes it does have a fair amount of profanity in it yes it does have violence but when ur at school and ur learning about the punishments from the past then I'm pretty sure this game is fine.
s,"Ok for mature teens This game is good for kids that love their history, preferably ww 2 history. It’s a great game and gets you involved in action packed team cooperation. Although most parents write that the language is bad you can turn that off by selecting the Lange that your characters speaks during battle. It’s probably the least violet in the battlefield franchise, and probably the best. I totally recommend getting the game."
s,GREAT GAME! Honestly the best game of all time.
s,"it is a good game but definitely not as good as battlefield 1 I haven't played the campaign because the campaign in the 1st one was terrible in my opinion, but the multiplayer was fantastic in that game. Ok back to battlefield V, I think the most gruesome part in the game is when you are nocked down and you can see blood in your characters arms and he is shouting for help. Not that much swearing and there is a bit of blood when you shoot someone but that is it."
s,"Super good game!!! This game is very educational yes it does have some blood and gore things like that but if there mature it does have some language as well, but it's only in the campaign not online."
a,"Great WW2 game Great WW2 game, but bloody and lots of cursing. I have been just walking around and my character drops an F-bomb out of no where. I personally don’t mind, but if your kid is sensitive, or you don’t want them around that stuff, this is not the game for them."
a,"Good game, but mature The game is realy good, but sure, is not for young kids. Mature war stories in a good game. Its very heavy violence, but emotional."
s,not really much gore or blood not really much gore or blood
a,Sensitive topics but great game It’s pretty heavy with violence and swearing but not in multiplayer. There are great role models and it’s very educational. The gore isn’t crazy but blood does spray on the walls. I would say 11+ for multiplayer and 13+ for war stories. (Story mode)
s,"Not that violent Everything in this game is tedious stealth and annoying enemies. I can't stand the controls, they're almost as bad as rdr2's controls"
a,“Historically accurate” Good game. Campaign has racist jokes and violence. But as a german you can have a tommy gun and a m1911 and vice versa.
a,"Player needs to be mature. Parents, i know you are hard on critic and don't want your child playing violent games.
I think every child at 13+, that can see blood (no way to disable blood), is mature enough to play it.
Maybe consider purchasing it over Steam, and checking how your child does with the campaign and multiplayer modes. If it doesn't fit, you can cancel the order before 14 days and less than 2 hours."
s,Great game This is a very good ww2 shooter game. It has some spurts of blood when you kill someone but otherwise no gore and no language anyone 13+ hasn’t already heard. Some may consider this game pay to have an advantage but it’s really not.
a,"Bland multiplayer, decent campaign Battlefield V is by far the worst in the series. But that's not to say it's particularly a bad game. The multiplayer is pretty bland is feels very similar to Battlefield 1 with not many changes to gameplay.
Although similar to Battlefield 1's format, single player was pretty entertaining for the most part.
Violence is a little more mild than previous mainline games. Blood spurts and bleeding out is present during combat. Implied dismemberment in one cutscene.
Frequent strong language during single player War Stories. Use of ""f#!k"", ""c#nt"", ""$h!t"" and ""b!#ch."" Infrequent use of sexual expletives (use of ""tit"")."
a,"Great game. Amazing storyline, and great missions. It really shows what it’s like to be a soldier during WWII. Should be rated T. Some PG-13 movies are even worse than this game. The only reason it’s rated M is because there’s a lot of swearing. The word c*nt is even used once, but this is only in one mission, and it’s not like kids this age don’t hear this stuff already. There is also a lot of blood in the game, but again, there’s a lot of movies rated PG-13 that are full of blood and gore! I think this game is just fine for anybody 13 and up. There is also online interactive gameplay that some may be worried about. As long as your kid knows not to trust strangers, and to be respectful to others online and has good sportsmanship, you’ll be fine! This stuff happens in the real world, and teens need to know about it. Many are also learning about WWII at this age in school, and this would be a great way to understand it better, to experience it!"
a,"Good for teens It's a great game with a good story and multiplayer. It has little blood when you kill someone, but you only see it for a second. Dead bodies have some blood but otherwise not very bloody. Some swearing but definitely not as bad as other Battlefield games. If your child is mature enough, they will love it."
a,"Historical, Fun, Semi-Educational. But there is blood and mild gore involved. This game is pretty good, not my favorite but was for a while before I found Forza and Far Cry.
Swearing: In the 2nd mission, quite a few. of uses of F*** and S*** and even one use of C***. The rest of the game is not spoken in english.
Violence and gore: Crazy blood spray with headshots, more than Far Cry 5. Players can perform brutal knife takedowns which can be pretty unsettling at times. I can't quite remember but I'm pretty sure there is a chance you can impale enemies (ouch) Knifes to the chest, near the heart and the neck. You can throw your knife at enemies as well. there is some gore here, As Well as close up shotgun or rifle blasts but the gore is very mild and pretty unrealistic. Not just knives but bayonets, spades, hatchets (axes) and more.
So, sounds violent right? Well it is an R16 game but the violence is still really gruesome, But this is overweighed by the history and educational factor. I convinced my parents to get me this game because it heavily revolves around history.
This game has no Inappropriate content at all."
s,This is the best game ever!!! While the game play and graphics are great you can clearly see blood on the ground and on walls. If you mute it during cut scenes and are okay with some blood this is the perfect game for you. There are no guts or flying body parts. It does show the heroism and courage of the solders in world war 2.
s,Family frendly Easy to play no cussing very good for good for kids to have fun and enjoy a nice entertaining game for kids to have a blast not so much violence
s,"Great Game, No Complaints I think this an amazing game, one of the best I’ve played in awhile. It has great controls, as well as a great character selection, funny scenes, and two good storylines following both The Incredibles 1 and 2. I highly recommend this for anyone 9+ [Because kids below that age (from past experience) don’t really understand “how things work”]"
s,"Really awesome game. I just started to play this game last week, and it was a great game! All I have to do is save three men. I’ve practiced all the moves on Lego The Incredibles, because I know all the controls now. I think Frozone is the coolest character in this game, because ice follows him when he ice skates, and when he stops ice skating, the ice stops following him. Lego The Incredibles has not that much violence, so that is why I rate it for ages 7+."
s,"Fun! I love playing this game so much! I love the story part of it and the free play part. My 8 and 10 year old cousins, my 13 year old sister and I play this together all the time and we love it so much!"
s,"INCREDIBLY disappointing The title is right. Lots of boring missions, tons of obnoxious glitches (I found myself getting cars stuck in corners) and overall, good idea, but bad execution."
s,"Very good game It has cool characters, a great combat system (the violence is somewhat toned down due to the use of Lego characters), brilliant gameplay in story levels and a huge open world. Hours and hours of entertainment."
s,One Of the best games I think this game is ten and up because kids can handle the swearing
a,"Good they have a naked magazine in the dad's closet
the dad constantly drinks
the kid tries smoking a cigarette
the dad curses a lot
the dad hits the child"
a,Emotional This is a great free game to get before you buy Life is Strange!!!&lt;33 Has A HELLA LOT of Alcoholism and shows clear signs of child abuse. If you're over the age of 13 it's worth a try.
a,"Scenes of (verbal) child abuse and bad language. Fun story about a kid who wants to be a superhero, there are a few scenes including alcohol and smoking, also verbal child abuse, however nothing terrible."
a,"A good story with strong language. (Mild Spoilers)
Chris is a 9 year old boy whos mother died in a car crash and his dad is a alcoholic.
The game contains strong language and heavy drinking including Whiskey and beer. The language uses F*ck S*it and G**D*** and B**tard. In one scene you steal your dad's car keys."
s,"Please read this review I rated this game 7+ for hard gameplay.
The controls are easy but the game is hard, it gives good messages that you need to work in a team, the king onion reminds you to work together after every world. Buy this game for your kids, it is really good"
s,"Stellar game that might break some bonds. This is a very good game to play with your spouse, a sibling or a kid. You take the role of various chefs and must work together to prepare meals. The premise is simple but there is quite a large amount of chaos going on, forcing you to communicate. It encourages teamwork but wont be good for anyone very competitive. 8/10."
s,"Much better than the first game I rated the first game 3/5 stars (you can see my review on that if you want) because it was only local co-op and my family and I didn't have any controllers at the time. Anyway, my dad bought this game for me on PS4 last night because it was on my wishlist. I love it! There's Practice Mode and Online Multiplayer, unlike in the first game. And from playing Online, I suddenly remembered how chaotic Overcooked really is XD I'm addicted to this game."
s,This game can be for any age This game can be for any age but it’s complicated I am 14 years old and had a hard time understanding how to play
s,"My family loves it! Me and my family play this game almost every Friday night! It’s a great game to learn team work, it is frustrating sometimes because you are either burning something or someone is trying to get there food. It is very easy to play if you know how to use a Nintendo switch controller, would definitely recommend!"
s,5- Rated pegi 5-
s,yes yeh
s,Worst NHL yet I’ve played every NHL since 06 and I have to say this one is by far the worst. I’ve had the game 1 day and I already wanna tip my hair out. I can’t poke check anyways without tripping them and you get a penalty every time u touch another player. I tried avoiding touching the other team to avoid penalties but then you get your butt kicked. This game needs a major redo and I’m highly disappointed in this game. Do not bother buying unless you wanna get extremely frustrated every time you play it.
s,Trash I love the fact that the games take 30 mins to play because there’s 20+ penalty minutes for each team. I rate this game 2/10 stars.
